CODE_COM;APL_EHPA;APL_RA;APL_SAPA
36023;69029.49;0.0;0.0
36025;124286.03;78.9;799.23
36028;60816.17;0.0;1321.87
36029;74975.13;0.0;0.0
36030;78995.56;297.3;4586.74
36038;130713.22;479.86;346.06
36041;115915.4;307.71;4480.98
36043;74387.0;78.9;563.77
36045;140715.04;347.16;1480.49
36055;139280.83;347.16;1546.38
36057;102331.21;297.3;3890.99
36059;91525.85;147.15;107.05
36062;74734.52;0.0;967.23
36063;143877.08;376.21;4015.64
36064;110957.55;376.21;3890.99
36067;48116.27;271.13;453.43
36071;101715.48;376.21;3890.99
36072;93046.8;0.0;44.61
36074;92988.03;211.14;1083.75
36076;103490.0;787.74;434.05
36077;75491.98;82.95;0.0
36079;109765.92;229.06;4180.68
36080;101871.47;0.0;507.25
36081;68589.68;0.0;868.7
36082;87309.67;0.0;44.61
36084;85321.31;297.3;4903.4
36091;92572.57;78.9;346.06
36092;90370.18;0.0;44.61
36097;60078.51;0.0;29.39
36100;100324.34;147.15;346.06
36101;98562.21;229.06;4559.57
36102;85789.61;78.65;785.49
36104;117049.7;787.74;1645.05
36108;43279.95;147.15;217.71
36112;73688.8;376.21;3825.09
36114;73343.32;787.74;374.71
36117;87918.33;0.0;775.63
36119;107851.94;787.74;622.49
36121;58331.76;376.21;3795.7
36124;86305.6;651.72;898.32
36127;103975.26;147.15;346.06
36130;80329.93;78.9;346.06
36131;71319.72;229.06;4681.99
36136;119650.37;347.16;441.35
36137;107120.36;787.74;1704.32
36138;94343.42;400.96;346.06
36147;86601.3;0.0;697.04
36156;72989.03;0.0;346.06
36157;118890.35;229.06;4956.31
36160;75416.27;0.0;868.7
36163;100683.89;0.0;799.23
36169;82354.21;376.21;3795.7
36171;64982.93;78.65;815.08
36174;53101.34;271.13;443.32
36178;113679.24;787.74;686.17
36180;85480.76;376.21;4171.15
36185;81698.34;0.0;0.0
36192;118738.74;880.78;5267.34
36195;46922.67;78.65;154.54
36197;92256.76;922.44;845.91
36199;75857.03;78.65;118.03
36202;138442.42;297.3;4015.64
36203;119578.98;211.14;441.35
36213;116172.62;787.74;622.49
36215;75814.68;0.0;36.5
36216;90131.87;0.0;441.35
36217;69988.61;100.97;54.77
36220;77373.59;0.0;775.63
36223;98252.83;541.85;799.86
36224;113425.23;787.74;1656.43
36225;113024.58;211.14;441.35
36228;107400.92;82.95;0.0
36230;109671.9;307.71;4415.08
36240;66703.55;0.0;453.17
36246;95247.76;347.16;441.35
37001;89029.27;165.43;2211.08
37006;105166.55;1068.67;2916.31
37009;109502.39;1534.88;2975.08
37015;100941.25;1085.3;2496.74
37016;89337.64;535.97;1654.9
37019;94054.01;707.75;3082.7
37030;59761.79;244.94;58.55
37032;89333.87;165.43;2990.57
37035;84887.23;1138.82;2912.96
37037;80622.22;1084.46;936.84
37038;77102.34;548.25;1332.57
37040;61134.35;361.74;2046.15
37043;54460.44;293.47;275.82
37047;88733.68;996.22;2069.17
37048;77200.83;678.34;2174.09
37053;84260.96;399.37;1471.69
37054;66762.11;1020.92;1914.96
37055;71008.56;830.54;1273.56
37059;73638.77;985.97;1952.7
37060;80336.76;477.98;489.69
37061;94317.89;347.16;1984.2
37065;76507.49;610.77;2328.79
37066;82857.87;262.24;1738.55
37067;99606.38;1173.66;4142.3
37069;95238.02;335.37;1083.75
37080;74760.41;165.43;1672.63
37087;74428.63;507.97;2469.98
37091;98379.81;503.03;606.31
37092;75028.96;958.32;1960.44
37095;65660.75;698.29;259.8
37098;80316.19;335.27;1772.87
37100;85145.3;166.46;67.37
37101;73123.34;704.89;172.11
37103;83453.99;211.14;2268.21
37105;75420.2;1138.82;2912.96
37111;84527.59;166.46;1039.13
37120;59932.65;653.85;711.33
37124;91915.39;1112.05;2101.18
37126;67549.3;484.73;1197.35
37127;72400.43;166.46;1106.51
37133;89464.41;211.14;44.61
37135;87556.41;1457.55;1888.88
37139;80135.43;985.97;2489.48
37140;43664.58;422.39;664.34
37141;71594.53;166.46;178.2
37142;70559.49;335.27;2425.03
37147;57006.58;335.27;1685.48
37148;46637.66;422.39;791.06
37153;100517.99;1266.24;2114.37
37163;75266.88;883.21;2083.69
37165;48822.19;43.98;1048.61
37166;80110.78;854.59;2069.58
37167;97147.27;1247.06;2596.27
37168;80729.16;165.43;1552.44
37179;105352.43;1266.24;2202.77
37181;89747.42;165.43;1303.3
37183;78994.57;335.37;1363.16
37185;87938.49;477.98;489.69
37187;37882.88;335.27;664.34
37198;73734.5;652.38;1343.74
37206;100406.72;1172.47;2040.18
37207;65050.07;408.71;1361.32
37208;137329.78;1179.26;2552.27
37209;71987.46;200.6;1656.26
37211;68482.03;434.88;765.18
37217;58305.8;853.19;2315.87
37221;73514.78;211.14;1083.75
37226;91807.97;228.03;1903.63
37227;57834.98;671.08;787.55
37238;60299.55;211.14;1039.13
37242;92949.64;579.69;1640.68
37246;74584.27;335.37;1083.75
37248;95271.29;441.25;1861.69
37249;90726.53;1114.3;2551.3
37250;87097.53;1026.44;3352.54
37251;76269.44;1394.98;2611.06
37253;125501.34;743.63;2064.64
37256;62531.49;378.98;2287.96
37258;93840.8;594.78;2122.85
37261;141219.1;1137.03;2515.72
37265;90809.9;335.37;2102.71
37266;108084.04;1129.28;2796.24
37268;64230.28;169.84;2287.96
37274;85947.54;496.14;739.55
37277;116081.54;335.37;1083.75
38002;29494.57;190.89;60.14
38004;76199.78;286.33;27.93
38005;11184.54;909.53;0.0
38012;118599.38;1216.53;350.42
38021;6060.85;0.0;8.3
38022;72506.41;579.04;198.21
38023;19197.38;15.98;46.44
38025;80410.8;244.04;61.44
38026;46484.96;547.94;85.64
38027;99907.94;1108.69;842.41
38029;89643.59;1114.3;170.81
38030;106115.3;1269.27;1337.17
38033;84293.76;366.23;192.1
38047;58944.45;788.56;163.36
38048;80633.07;814.9;1448.43
38050;77101.47;801.93;219.6
38056;75830.58;356.09;32.13
38057;83025.7;900.64;1269.5
38058;84945.11;659.08;159.82
38060;72134.06;207.57;55.77
38062;99413.18;1108.69;842.41
38064;77372.37;630.34;846.62
38071;75330.67;886.21;1351.04
38083;40964.52;410.17;99.71
38085;64058.93;547.37;317.33
38086;72825.46;231.4;55.77
38090;18146.09;15.98;46.44
38092;29347.51;1229.18;0.0
38093;65714.54;374.8;35.24
38094;56570.78;366.57;771.19
38097;56925.38;355.15;208.89
38100;77867.29;1117.55;687.55
38102;49251.72;520.73;818.97
38103;9436.01;0.0;0.0
38105;96276.83;1349.68;1405.49
38110;82418.12;683.01;1087.07
38111;68504.06;867.42;1261.43
38112;6623.43;0.0;0.0
38114;84476.28;725.69;871.6
38124;81228.82;849.03;170.81
38126;82185.2;958.49;1259.95
38127;57175.2;0.0;46.44
38128;65477.21;0.0;659.17
38132;50534.18;0.0;0.0
38136;53484.09;520.73;818.97
38137;83125.51;605.57;156.91
38140;73092.23;913.9;1364.04
38146;44580.74;91.88;167.52
38147;64164.46;875.29;810.3
38150;87263.44;895.34;1439.16
38157;81332.44;283.37;1386.5
38158;105172.0;954.53;1269.68
38160;63233.04;235.38;1228.52
38162;69509.72;780.62;74.64
38163;14903.66;203.89;6.76
38165;99036.18;1293.94;298.5
38170;100298.64;1361.78;2274.09
38171;52858.68;313.1;55.77
38176;76536.07;650.76;1212.14
38177;28760.69;909.53;0.0
38181;36467.3;277.54;8.07
38182;87842.72;888.64;1084.28
38184;77874.24;992.2;1743.44
38188;51100.03;833.07;1250.14
38189;84610.14;1004.83;1761.63
38190;36712.61;410.17;131.53
38194;87026.72;763.04;1048.61
38204;30201.11;0.0;721.09
38206;25210.4;190.89;60.14
38208;40740.43;0.0;46.44
38210;50498.27;205.16;128.55
38213;56219.1;402.81;159.82
38215;63319.28;190.86;563.09
38217;19820.42;0.0;0.0
38218;76051.8;447.21;116.19
38221;58681.74;139.78;192.01
38222;84863.52;879.84;1156.08
38226;60622.4;0.0;0.0
38228;71496.1;667.04;1156.08
38230;76073.91;639.3;849.58
38232;35947.49;235.38;458.7
38237;29609.05;909.53;0.0
38238;52679.19;235.38;1206.76
38239;75882.12;830.98;1337.26
38246;74736.52;831.91;846.62
38253;17475.4;909.53;0.0
38258;45637.48;590.25;1042.61
38263;74611.78;605.57;156.91
38269;66014.12;74.62;191.39
38270;91118.04;1154.41;1309.33
38274;64181.59;244.04;793.94
38278;75733.03;313.1;55.77
38283;27428.96;0.0;191.39
38286;38029.03;909.53;0.0
38291;56314.72;374.8;57.99
38299;50298.73;0.0;659.17
38300;63329.28;374.8;57.99
38301;31694.56;0.0;721.09
38305;73960.26;944.33;1152.61
38310;64416.18;415.03;155.62
38313;66547.41;74.62;191.39
38315;96952.04;1312.14;209.95
38319;67949.59;1341.29;485.76
38321;42594.6;0.0;721.09
38323;93669.21;1179.74;337.63
38328;42783.74;595.22;1075.02
38329;48837.43;0.0;0.0
38331;91906.75;1105.13;1337.17
38332;85820.55;678.15;1077.84
38338;64272.86;525.67;156.91
38341;66065.25;630.34;868.01
38342;39941.59;15.98;46.44
38345;63935.63;286.33;27.93
38348;74337.24;620.6;878.21
38350;28227.91;207.0;389.88
38358;48140.48;366.57;743.35
38370;62931.16;112.11;529.58
38373;113394.71;1384.77;2119.15
38378;83196.08;503.16;853.58
38381;77524.38;904.48;942.79
38384;94828.84;659.08;187.75
38390;44771.92;218.76;27.93
38396;37329.48;74.62;191.39
38397;75534.43;742.47;1437.92
38400;112721.96;1464.1;2169.91
38401;78803.41;630.34;846.62
38402;45504.57;152.27;766.45
38404;50095.91;723.59;1428.11
38405;82894.36;923.89;1348.46
38407;90213.99;1056.63;2092.71
38408;64529.15;290.76;607.59
38412;81629.9;563.24;1158.25
38413;56522.3;0.0;191.39
38414;42622.37;0.0;0.0
38415;59638.91;397.18;942.38
38418;35302.71;290.54;78.44
38421;98190.53;900.64;1321.57
38422;32060.95;632.48;1194.23
38423;75732.09;792.8;1252.07
38425;95804.65;725.69;1196.12
38428;33465.44;0.0;0.0
38429;27164.45;15.98;46.44
38432;67421.67;735.52;1116.94
38434;72485.26;981.89;298.5
38436;49155.53;785.27;1241.15
38437;53253.48;494.93;155.53
38438;28560.61;15.98;46.44
38440;55042.38;177.51;27.84
38443;75940.0;181.63;344.93
38444;53605.67;0.0;191.39
38446;37120.1;212.42;71.69
38453;92440.83;737.72;485.76
38454;97492.1;300.83;485.76
38457;78406.76;389.23;35.24
38458;74616.76;801.93;129.25
38464;54742.2;523.89;813.4
38476;63706.98;235.38;1201.04
38480;44085.26;71.23;471.15
38488;49744.06;304.12;167.52
38490;71863.05;561.46;155.53
38492;44974.49;503.65;1080.29
38496;73545.54;268.89;260.18
38500;93045.13;327.59;344.93
38503;77850.13;1192.73;1203.46
38508;53639.36;527.47;810.3
38514;17406.3;0.0;0.0
38525;63848.16;735.58;129.25
38526;36240.55;167.13;27.93
38528;30474.03;321.44;778.9
38531;67700.79;692.32;1156.08
38533;68261.13;833.07;1387.09
38534;30791.11;909.53;0.0
38537;97541.31;1120.9;1825.1
38539;70436.76;936.3;232.88
38550;27100.83;909.53;0.0
38553;85875.51;1046.92;1590.03
38558;66965.87;438.1;770.06
38562;65618.05;764.49;1432.54
38563;102644.55;1329.68;1880.94
38564;83063.86;839.22;1156.08
38566;100245.49;1050.45;1337.26
38567;11958.56;107.85;3.45
39001;86446.75;679.59;714.87
39004;65015.36;261.78;1034.48
39006;96263.13;172.39;123.14
39008;101168.48;749.41;392.58
39017;99868.4;421.0;1825.96
39018;49412.03;587.57;24.54
39023;72434.08;535.14;155.69
39024;100067.58;921.8;393.04
39025;76070.55;463.55;1345.36
39029;73001.89;461.34;638.23
39031;72763.68;999.37;75.69
39041;67264.0;421.0;1306.05
39042;118475.83;749.41;507.04
39046;30316.71;0.0;0.0
39049;114986.55;882.34;1723.46
39050;107092.51;743.04;0.0
39051;124480.04;749.41;392.58
39052;46591.92;743.04;579.26
39053;57937.2;743.04;1191.16
39054;75937.93;882.34;1516.42
39058;64178.54;596.76;1248.52
39060;76877.23;421.0;1313.53
39064;80532.65;975.65;1609.94
39068;67362.42;766.89;24.54
39072;97965.73;1177.21;326.45
39073;83839.07;421.0;1373.14
39079;96289.8;1553.02;1313.53
39081;126974.05;1336.43;1436.67
39084;76284.76;434.17;1094.08
39089;34032.46;272.41;0.0
39090;57552.27;461.34;317.36
39091;50526.64;743.04;579.26
39094;98748.03;743.04;0.0
39095;81566.3;242.21;123.14
39099;98252.89;679.59;714.87
39100;76140.22;882.34;1516.42
39101;101078.3;749.41;507.04
39107;50685.87;388.97;0.0
39114;96485.54;1164.04;1306.05
39118;41648.37;276.25;0.0
39122;71777.94;1339.8;1248.52
39126;63282.69;2799.22;0.0
39130;52468.12;1721.95;0.0
39132;67724.53;421.0;1618.91
39133;76592.01;743.04;63.54
39137;40277.73;272.41;0.0
39141;97750.78;749.41;392.58
39143;50721.62;1019.29;0.0
39148;38508.5;272.41;0.0
39153;105833.1;743.04;0.0
39155;62922.04;0.0;725.33
39156;78859.68;596.76;1248.52
39158;46616.03;472.97;24.54
39160;64308.91;421.0;1618.91
39161;67073.31;743.04;1191.16
39163;49180.74;658.21;99.43
39167;80653.37;421.0;1825.96
39170;136685.44;832.61;1915.32
39172;74880.16;1269.19;1374.92
39173;102415.19;857.28;1345.36
39174;57987.5;0.0;0.0
39182;119462.68;679.59;774.48
39184;62738.67;388.97;0.0
39190;75790.63;1730.53;1374.92
39198;107959.7;749.41;566.65
39201;67464.79;1339.8;1248.52
39204;37792.92;112.73;0.0
39208;80393.93;2465.0;0.0
39209;63496.96;671.23;338.28
39213;69689.09;743.04;611.89
39214;67228.17;743.04;611.89
39216;58493.05;388.97;0.0
39218;41436.72;460.46;0.46
39224;42985.85;112.73;0.0
39226;50470.2;535.14;155.69
39230;42242.13;1019.29;0.0
39235;78900.88;963.9;198.83
39241;111408.86;1088.38;1915.32
39251;116409.12;1088.38;1915.32
39263;84176.89;0.0;59.61
39267;72173.4;743.04;63.54
39268;69151.7;434.17;123.14
39269;91675.48;1047.19;99.43
39270;124643.44;791.51;467.8
39272;101941.16;1164.04;1306.05
39277;74631.6;743.04;0.0
39278;103900.07;596.76;1248.52
39279;91006.62;719.88;1825.96
39283;95070.33;1047.19;99.43
39284;95793.15;921.8;316.15
39291;54241.72;1004.82;970.94
39292;99794.08;743.04;458.49
39298;64635.27;743.04;1191.16
39300;146031.27;809.98;1520.57
39307;77283.71;388.97;0.0
39308;72460.71;784.88;143.29
39310;106297.31;421.0;1313.53
39313;59557.57;1132.02;0.0
39315;121121.13;434.17;123.14
39317;88031.94;1227.07;1248.52
39320;106481.23;975.65;1609.94
39321;89608.84;421.0;1306.05
39323;109503.96;749.41;392.58
39326;111088.3;596.76;1255.99
39328;99173.9;596.76;1248.52
39330;85328.32;950.83;1248.52
39345;132084.67;749.41;714.87
39348;148692.1;809.98;1520.57
39353;58723.03;624.81;204.7
39359;57673.22;743.04;458.49
39362;118775.29;832.61;1915.32
39364;126503.82;743.04;0.0
39365;72764.23;633.73;202.9
39366;71071.39;1019.29;0.0
39367;75060.04;2522.97;0.0
39372;97464.18;743.04;611.89
39375;98762.5;596.76;1248.52
39376;98485.91;743.04;0.0
39379;92213.62;719.88;1825.96
39380;52926.91;112.73;0.0
39386;64817.94;0.0;202.9
39387;83497.39;461.34;375.3
39388;65922.41;421.0;1306.05
39392;49422.6;679.59;0.0
39395;103534.03;975.65;1609.94
39396;79732.08;963.9;218.98
39400;53699.13;921.8;0.46
39402;66106.2;365.64;288.94
39405;102813.71;679.59;774.48
39407;96441.92;421.0;1313.53
39413;31153.59;453.6;0.0
39418;87273.22;950.83;1248.52
39425;89237.13;915.43;123.14
39427;80163.37;743.04;611.89
39428;84444.85;743.04;611.89
39436;94686.44;915.43;123.14
39442;39755.82;276.25;0.0
39444;71938.19;172.39;123.14
39446;109836.01;915.43;123.14
39454;78149.26;421.0;1618.91
39455;84996.22;596.76;1248.52
39461;60036.83;743.04;1037.75
39464;71266.69;999.37;75.69
39465;93849.05;921.8;143.75
39470;65327.27;1779.93;0.0
39471;94186.29;421.0;1825.96
39477;60560.39;461.34;697.6
39480;117247.72;832.61;1825.96
39481;107153.22;743.04;458.49
39482;135368.57;533.73;1825.96
39487;87954.57;2799.22;0.0
39488;87720.93;533.73;1402.9
39490;69662.4;461.34;637.99
39493;45892.61;388.97;0.0
39494;71003.74;2799.22;0.0
39495;42872.07;261.78;63.54
39497;67823.08;434.17;584.51
39498;73427.11;1269.19;1443.77
39500;108177.44;1177.21;123.14
39501;110988.22;749.41;392.58
39504;68117.97;596.76;1248.52
39508;117072.82;882.34;1456.82
39509;59370.86;624.81;240.12
39511;53675.44;213.22;260.43
39512;51444.27;674.56;260.43
39517;61333.87;743.04;0.0
39526;102004.63;679.59;774.48
39527;75788.03;538.03;75.69
39532;63467.08;535.14;155.69
39537;101990.95;975.65;1609.94
39542;35674.74;368.5;0.0
39544;81987.17;596.76;1248.52
39545;102456.7;2465.0;0.0
39548;133120.61;1164.04;1373.14
39554;100123.92;743.04;0.0
39556;89519.87;596.76;1248.52
39559;56312.42;633.73;202.9
39568;126055.5;1164.04;1373.14
39570;65330.09;461.34;202.9
39571;52246.89;461.34;143.29
39574;105281.85;719.88;1825.96
39583;35786.08;159.68;0.0
39584;89512.08;784.88;143.29
40003;81141.17;0.0;967.7
40005;58897.3;38.85;914.16
40006;64677.68;0.0;169.94
40008;55191.27;0.0;62.48
40011;79742.67;107.99;1131.63
40013;74915.85;0.0;339.72
40018;120345.28;0.0;1224.82
40019;77472.59;0.0;1957.77
40021;72885.98;0.0;1052.16
40024;69559.1;0.0;583.97
40027;46804.15;0.0;1830.69
40028;65488.24;45.59;1177.08
40033;89884.81;0.0;1182.81
40035;109647.02;209.61;1514.06
40039;83580.37;0.0;281.74
40040;84368.95;0.0;355.39
40041;51460.83;0.0;1322.94
40044;86181.0;366.32;1861.42
40047;68354.95;107.99;1353.37
40048;77746.39;0.0;388.01
40049;90522.77;0.0;475.99
40066;116511.25;0.0;1135.25
40067;96819.88;0.0;355.39
40068;136476.95;0.0;1293.73
40071;81826.63;45.59;1177.08
40072;68896.8;0.0;990.05
40077;64011.08;209.61;1763.48
40082;81438.16;0.0;647.78
40083;59068.47;38.85;1083.84
40084;95994.37;107.99;1931.46
40086;80834.82;0.0;1046.27
40087;61767.58;0.0;178.85
40090;83763.74;107.99;1177.08
40095;115425.83;107.99;2233.71
40099;50585.86;0.0;960.91
40104;110923.99;0.0;1325.14
40111;84364.91;0.0;273.67
40114;123572.3;0.0;1097.73
40120;47914.08;164.02;1941.95
40123;110405.31;0.0;1192.05
40126;100215.81;45.59;1098.38
40129;102458.85;164.02;1987.41
40134;53614.69;0.0;447.2
40136;62515.42;38.85;1064.1
40137;98752.46;0.0;435.42
40145;112597.03;0.0;475.99
40148;59644.45;38.85;967.51
40149;23072.46;0.0;0.0
40151;100344.81;0.0;1142.42
40163;71536.01;0.0;2404.97
40165;68731.18;0.0;169.94
40167;110870.87;0.0;900.85
40168;119301.31;0.0;1230.28
40171;50619.79;0.0;62.48
40172;47179.05;38.85;823.27
40180;83117.44;0.0;520.87
40181;49959.59;0.0;126.07
40184;104573.09;0.0;992.68
40186;77586.05;107.99;1896.94
40194;96957.22;45.59;1230.55
40197;131805.04;0.0;522.56
40198;51372.75;0.0;880.79
40199;89812.89;107.99;1832.21
40203;75932.94;107.99;1861.11
40204;88580.39;0.0;258.5
40207;125796.98;45.59;1022.77
40208;115107.89;0.0;1045.73
40209;106302.74;202.29;1521.77
40211;74696.4;164.02;1258.57
40213;58378.88;144.92;1065.96
40219;67127.12;38.85;1083.84
40224;83449.03;209.61;1763.48
40227;99371.63;0.0;1082.99
40230;142647.01;0.0;1237.77
40240;63991.36;0.0;414.25
40242;51808.92;0.0;928.21
40243;100279.73;0.0;417.94
40244;105995.12;0.0;1068.48
40245;115916.01;293.64;206.62
40248;74438.07;202.29;1335.19
40255;90687.04;0.0;256.56
40257;34265.12;0.0;0.0
40258;98297.06;0.0;256.56
40259;118517.43;0.0;565.38
40262;34585.55;0.0;0.0
40263;114324.14;0.0;894.42
40266;65687.15;0.0;0.0
40267;108152.6;0.0;385.47
40270;62531.13;0.0;990.05
40272;87113.38;325.79;2197.42
40273;83745.03;202.29;1336.61
40274;90247.51;0.0;335.41
40281;163738.62;0.0;657.93
40282;124200.53;0.0;708.21
40285;87416.19;0.0;520.87
40287;44523.07;107.23;1248.78
40291;90539.24;120.47;1655.38
40294;119636.44;45.59;1830.05
40298;73499.84;0.0;1019.94
40302;86605.36;0.0;522.56
40303;112883.61;0.0;447.2
40308;91115.91;45.59;1931.46
40312;123138.71;202.29;1521.77
40323;83825.05;0.0;976.2
40325;63815.17;0.0;1051.79
40327;34992.07;0.0;95.69
40328;55142.41;0.0;227.9
40332;30926.83;0.0;1957.77
40333;89813.14;0.0;273.67
40334;147197.02;45.59;1042.42
41002;71246.62;249.41;67.37
41005;78105.95;0.0;86.21
41006;73099.08;150.82;342.61
41009;70041.74;458.71;1132.01
41010;123554.23;635.79;213.8
41011;66372.44;443.4;895.54
41012;74429.62;246.28;0.0
41015;68726.75;443.4;231.16
41017;89109.63;475.12;433.37
41022;75295.71;0.0;0.0
41028;102307.23;443.4;213.8
41030;82648.13;246.28;0.0
41034;81664.01;659.21;881.2
41037;74865.04;443.4;231.16
41044;63286.1;97.86;697.04
41051;97346.82;264.96;386.65
41057;57619.99;458.71;1108.97
41059;94978.72;746.2;881.23
41061;95257.86;552.83;860.06
41069;77416.99;501.75;958.29
41070;108196.12;739.03;164.29
41071;65989.18;189.33;131.84
41073;95205.76;635.79;0.0
41075;109660.13;565.81;0.0
41077;78153.64;443.4;895.54
41085;86023.89;189.33;442.75
41088;78790.96;565.81;0.0
41091;108728.72;483.4;1142.58
41092;70880.52;626.64;837.02
41096;97093.68;0.0;327.77
41102;93872.46;584.48;213.8
41105;90687.52;150.82;613.48
41115;68297.73;443.4;0.0
41132;86568.96;248.98;54.77
41134;76786.28;555.64;898.56
41136;105128.27;648.04;1301.19
41137;36370.76;293.47;61.92
41140;86642.33;414.41;54.77
41143;113763.0;394.28;86.21
41145;43949.28;478.63;10.57
41148;81255.11;594.15;881.2
41150;96335.35;562.28;849.5
41151;91831.63;191.15;275.82
41153;66662.32;25.28;164.29
41156;67239.35;555.64;875.52
41159;76160.85;349.35;54.77
41163;94365.08;609.17;282.51
41167;44283.91;503.32;61.92
41168;92490.61;293.47;697.04
41172;85170.99;619.7;2461.5
41173;89316.28;232.22;2971.09
